Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
80.5,6288.162,680.5,-35.71429,85.46, -,9.315441
80.55,6288.162,680.5,-32.14286,85.46, -,9.315441
80.6,6284.395,680.6,-35.71429,85.46, -,9.315441
80.65,6284.395,680.6,-35.71429,85.46, -,9.315441
80.7,6284.395,680.6,-32.14286,85.46, -,9.315441
80.75,6284.395,680.6,-28.57143,85.46, -,9.315441
80.8,6280.626,680.7,-28.57143,85.46, -,9.315441
80.85,6280.626,680.7,-28.57143,85.46, -,9.315441
80.9,6280.626,680.7,-28.57143,85.46, -,9.315441
80.95,6276.86,680.8,-32.14286,85.46, -,9.315441
81,6276.86,680.8,-28.57143,85.46, -,9.315441
81.05,6273.092,680.9,-32.14286,85.46, -,9.315441
81.1,6269.327,681,-32.14286,85.46, -,9.315441
81.15,6265.562,681.1,-35.71429,85.46, -,9.315441
81.2,6265.562,681.1,-32.14286,85.46, -,9.315441
81.25,6265.562,681.1,-32.14286,85.46, -,9.315441
81.3,6261.795,681.2,-32.14286,85.46, -,9.315441
81.35,6261.795,681.2,-32.14286,85.46, -,9.315441
81.4,6258.031,681.3,-32.14286,85.46, -,9.315441
81.45,6258.031,681.3,-32.14286,85.46, -,9.315441
81.5,6254.265,681.4,-35.71429,85.46, -,9.315441
81.55,6254.265,681.4,-32.14286,85.46, -,9.315441
81.6,6250.502,681.5,-35.71429,85.46, -,9.315441
81.65,6254.265,681.4,-28.57143,85.46, -,9.315441
81.7,6250.502,681.5,-32.14286,85.46, -,9.315441
81.75,6246.74,681.6,-35.71429,85.46, -,9.315441
81.8,6246.74,681.6,-35.71429,85.46, -,9.315441
81.85,6242.975,681.7,-35.71429,85.46, -,9.315441
81.9,6242.975,681.7,-35.71429,85.46, -,9.315441
81.95,6239.213,681.8,-39.28571,85.46, -,9.315441
82,6239.213,681.8,-35.71429,85.46, -,9.315441
82.05,6235.45,681.9,-39.28571,85.46, -,9.315441
82.1,6231.689,682,-39.28571,85.46, -,9.315441
82.15,6231.689,682,-35.71429,85.46, -,9.315441
82.2,6227.928,682.1,-35.71429,85.46, -,9.315441
82.25,6227.928,682.1,-35.71429,85.46, -,9.315441
82.3,6224.166,682.2,-39.28571,85.46, -,9.315441
82.35,6224.166,682.2,-35.71429,85.46, -,9.315441
82.4,6220.407,682.3,-39.28571,85.46, -,9.315441
82.45,6220.407,682.3,-35.71429,85.46, -,9.315441
82.5,6216.646,682.4,-39.28571,85.46, -,9.315441
82.55,6212.887,682.5,-39.28571,85.46, -,9.334889
82.6,6212.887,682.5,-39.28571,85.46, -,9.334889
82.65,6212.887,682.5,-35.71429,85.46, -,9.334889
82.7,6212.887,682.5,-39.28571,85.46, -,9.334889
82.75,6209.128,682.6,-39.28571,85.46, -,9.334889
82.8,6209.128,682.6,-35.71429,85.46, -,9.334889
82.85,6205.369,682.7,-39.28571,85.46, -,9.334889
82.9,6205.369,682.7,-35.71429,85.46, -,9.334889
82.95,6201.611,682.8,-39.28571,85.46, -,9.334889
83,6201.611,682.8,-35.71429,85.46, -,9.334889
83.05,6197.852,682.9,-39.28571,85.46, -,9.334889
83.1,6197.852,682.9,-35.71429,85.46, -,9.334889
83.15,6197.852,682.9,-32.14286,85.46, -,9.334889
83.2,6194.096,683,-35.71429,85.46, -,9.334889
83.25,6190.34,683.1,-35.71429,85.46, -,9.334889
83.3,6190.34,683.1,-35.71429,85.46, -,9.334889
83.35,6186.582,683.2,-35.71429,85.46, -,9.334889
83.4,6186.582,683.2,-35.71429,85.46, -,9.334889
83.45,6186.582,683.2,-32.14286,85.46, -,9.334889
83.5,6186.582,683.2,-32.14286,85.46, -,9.315441
83.55,6182.827,683.3,-32.14286,85.46, -,9.315441
83.6,6182.827,683.3,-28.57143,85.46, -,9.315441
83.65,6179.07,683.4,-32.14286,85.46, -,9.315441
83.7,6179.07,683.4,-32.14286,85.46, -,9.315441
83.75,6179.07,683.4,-32.14286,85.46, -,9.315441
83.8,6179.07,683.4,-28.57143,85.46, -,9.315441
83.85,6175.316,683.5,-32.14286,85.46, -,9.315441
83.9,6171.562,683.6,-32.14286,85.46, -,9.315441
83.95,6167.807,683.7,-35.71429,85.46, -,9.315441
84,6167.807,683.7,-32.14286,85.46, -,9.315441
84.05,6167.807,683.7,-32.14286,85.46, -,9.315441
84.1,6164.054,683.8,-32.14286,85.46, -,9.315441
84.15,6160.299,683.9,-35.71429,85.46, -,9.315441
84.2,6160.299,683.9,-35.71429,85.46, -,9.315441
84.25,6160.299,683.9,-32.14286,85.46, -,9.315441
84.3,6156.547,684,-32.14286,85.46, -,9.315441
84.35,6152.795,684.1,-35.71429,85.46, -,9.315441
84.4,6152.795,684.1,-32.14286,85.46, -,9.315441
84.45,6149.042,684.2,-35.71429,85.46, -,9.315441
84.5,6149.042,684.2,-35.71429,85.46, -,9.315441
84.55,6145.292,684.3,-39.28571,85.46, -,9.315441
84.6,6145.292,684.3,-35.71429,85.46, -,9.315441
84.65,6145.292,684.3,-35.71429,85.46, -,9.315441
84.7,6141.539,684.4,-35.71429,85.46, -,9.315441
84.75,6137.79,684.5,-39.28571,85.46, -,9.315441
84.8,6137.79,684.5,-39.28571,85.46, -,9.315441
84.85,6134.04,684.6,-42.85714,85.46, -,9.315441
84.9,6134.04,684.6,-39.28571,85.46, -,9.315441
84.95,6130.289,684.7,-39.28571,85.46, -,9.315441
85,6130.289,684.7,-35.71429,85.46, -,9.315441
85.05,6126.541,684.8,-39.28571,85.46, -,9.315441
85.1,6126.541,684.8,-39.28571,85.46, -,9.315441
85.15,6126.541,684.8,-35.71429,85.46, -,9.315441
85.2,6122.791,684.9,-35.71429,85.46, -,9.315441
85.25,6119.043,685,-39.28571,85.46, -,9.315441
85.3,6119.043,685,-39.28571,85.46, -,9.315441
85.35,6119.043,685,-35.71429,85.46, -,9.315441
85.4,6119.043,685,-32.14286,85.46, -,9.315441
85.45,6115.296,685.1,-35.71429,85.46, -,9.315441
85.5,6115.296,685.1,-32.14286,85.46, -,9.315441
85.55,6115.296,685.1,-32.14286,85.46, -,9.315441
85.6,6111.547,685.2,-32.14286,85.46, -,9.315441
85.65,6111.547,685.2,-32.14286,85.46, -,9.315441
85.7,6107.801,685.3,-35.71429,85.46, -,9.315441
85.75,6104.053,685.4,-35.71429,85.46, -,9.315441
85.8,6104.053,685.4,-32.14286,85.46, -,9.315441
85.85,6104.053,685.4,-32.14286,85.46, -,9.315441
85.9,6100.308,685.5,-32.14286,85.46, -,9.315441
85.95,6100.308,685.5,-32.14286,85.46, -,9.315441
86,6096.563,685.6,-32.14286,85.46, -,9.315441
86.05,6096.563,685.6,-32.14286,85.46, -,9.315441
86.1,6092.816,685.7,-32.14286,85.46, -,9.315441
86.15,6089.072,685.8,-35.71429,85.46, -,9.315441
86.2,6089.072,685.8,-35.71429,85.46, -,9.315441
86.25,6085.326,685.9,-35.71429,85.46, -,9.315441
86.3,6085.326,685.9,-32.14286,85.46, -,9.315441
86.35,6085.326,685.9,-32.14286,85.46, -,9.315441
86.4,6085.326,685.9,-32.14286,85.46, -,9.315441
86.45,6081.583,686,-35.71429,85.46, -,9.315441
86.5,6081.583,686,-32.14286,85.46, -,9.315441
86.55,6077.84,686.1,-35.71429,85.28, -,9.334889
86.6,6077.84,686.1,-35.71429,85.28, -,9.334889
86.65,6074.096,686.2,-35.71429,85.28, -,9.334889
86.7,6074.096,686.2,-35.71429,85.28, -,9.334889
86.75,6070.354,686.3,-35.71429,85.28, -,9.334889
86.8,6066.611,686.4,-35.71429,85.28, -,9.334889
86.85,6066.611,686.4,-35.71429,85.28, -,9.334889
86.9,6066.611,686.4,-35.71429,85.28, -,9.334889
86.95,6062.87,686.5,-35.71429,85.28, -,9.334889
87,6062.87,686.5,-35.71429,85.28, -,9.334889
87.05,6062.87,686.5,-32.14286,85.28, -,9.334889
87.1,6059.129,686.6,-35.71429,85.28, -,9.334889
87.15,6059.129,686.6,-32.14286,85.28, -,9.334889
87.2,6059.129,686.6,-28.57143,85.28, -,9.334889
87.25,6059.129,686.6,-28.57143,85.28, -,9.334889
87.3,6055.387,686.7,-28.57143,85.28, -,9.334889
87.35,6051.647,686.8,-32.14286,85.28, -,9.334889
87.4,6051.647,686.8,-32.14286,85.28, -,9.334889
87.45,6051.647,686.8,-32.14286,85.28, -,9.334889
87.5,6047.906,686.9,-32.14286,85.46, -,9.315441
87.55,6044.167,687,-35.71429,85.46, -,9.315441
87.6,6044.167,687,-32.14286,85.46, -,9.315441
87.65,6044.167,687,-32.14286,85.46, -,9.315441
87.7,6040.429,687.1,-32.14286,85.46, -,9.315441
87.75,6036.689,687.2,-35.71429,85.46, -,9.315441
87.8,6036.689,687.2,-32.14286,85.46, -,9.315441
87.85,6032.952,687.3,-32.14286,85.46, -,9.315441
87.9,6029.212,687.4,-35.71429,85.46, -,9.315441
87.95,6029.212,687.4,-35.71429,85.46, -,9.315441
88,6029.212,687.4,-32.14286,85.46, -,9.315441
88.05,6025.476,687.5,-35.71429,85.46, -,9.315441
88.1,6025.476,687.5,-35.71429,85.46, -,9.315441
88.15,6025.476,687.5,-32.14286,85.46, -,9.315441
88.2,6021.74,687.6,-35.71429,85.46, -,9.315441
88.25,6021.74,687.6,-35.71429,85.46, -,9.315441
88.3,6018.002,687.7,-39.28571,85.46, -,9.315441
88.35,6018.002,687.7,-35.71429,85.46, -,9.315441
88.4,6014.267,687.8,-35.71429,85.46, -,9.315441
88.45,6010.53,687.9,-39.28571,85.46, -,9.315441
88.5,6010.53,687.9,-39.28571,85.46, -,9.315441
88.55,6006.796,688,-39.28571,85.28, -,9.315441
88.6,6006.796,688,-35.71429,85.28, -,9.315441
88.65,6003.062,688.1,-39.28571,85.28, -,9.315441
88.7,6003.062,688.1,-39.28571,85.28, -,9.315441
88.75,6003.062,688.1,-35.71429,85.28, -,9.315441
88.8,5999.326,688.2,-35.71429,85.28, -,9.315441
88.85,5999.326,688.2,-35.71429,85.28, -,9.315441
88.9,5999.326,688.2,-32.14286,85.28, -,9.315441
88.95,5995.593,688.3,-32.14286,85.28, -,9.315441
89,5995.593,688.3,-32.14286,85.28, -,9.315441
89.05,5991.858,688.4,-35.71429,85.28, -,9.315441
89.1,5991.858,688.4,-32.14286,85.28, -,9.315441
89.15,5988.126,688.5,-35.71429,85.28, -,9.315441
89.2,5988.126,688.5,-35.71429,85.28, -,9.315441
89.25,5984.395,688.6,-35.71429,85.28, -,9.315441
89.3,5984.395,688.6,-35.71429,85.28, -,9.315441
89.35,5980.662,688.7,-35.71429,85.28, -,9.315441
89.4,5980.662,688.7,-35.71429,85.28, -,9.315441
89.45,5976.931,688.8,-35.71429,85.28, -,9.315441
89.5,5976.931,688.8,-32.14286,85.28, -,9.315441
89.55,5973.198,688.9,-35.71429,85.28, -,9.315441
89.6,5973.198,688.9,-32.14286,85.28, -,9.315441
89.65,5969.468,689,-35.71429,85.28, -,9.315441
89.7,5969.468,689,-32.14286,85.28, -,9.315441
89.75,5965.739,689.1,-35.71429,85.28, -,9.315441
89.8,5965.739,689.1,-35.71429,85.28, -,9.315441
89.85,5965.739,689.1,-32.14286,85.28, -,9.315441
89.9,5965.739,689.1,-32.14286,85.28, -,9.315441
89.95,5962.007,689.2,-35.71429,85.28, -,9.315441
90,5962.007,689.2,-32.14286,85.28, -,9.315441
90.05,5958.279,689.3,-35.71429,85.28, -,9.315441
90.1,5954.548,689.4,-35.71429,85.28, -,9.315441
90.15,5950.821,689.5,-39.28571,85.28, -,9.315441
90.2,5950.821,689.5,-35.71429,85.28, -,9.315441
90.25,5950.821,689.5,-35.71429,85.28, -,9.315441
90.3,5947.094,689.6,-35.71429,85.28, -,9.315441
90.35,5947.094,689.6,-35.71429,85.28, -,9.315441
90.4,5943.364,689.7,-35.71429,85.28, -,9.315441
90.45,5943.364,689.7,-35.71429,85.28, -,9.315441
90.5,5939.638,689.8,-35.71429,85.28, -,9.315441
90.55,5939.638,689.8,-35.71429,85.28, -,9.315441
90.6,5935.91,689.9,-35.71429,85.28, -,9.315441
90.65,5935.91,689.9,-35.71429,85.28, -,9.315441
90.7,5932.185,690,-35.71429,85.28, -,9.315441
90.75,5932.185,690,-35.71429,85.28, -,9.315441
90.8,5932.185,690,-32.14286,85.28, -,9.315441
90.85,5928.459,690.1,-35.71429,85.28, -,9.315441
90.9,5924.732,690.2,-39.28571,85.28, -,9.315441
90.95,5921.008,690.3,-42.80952,85.28, -,9.315441
91,5921.008,690.3,-39.23809,85.28, -,9.315441
91.05,5921.008,690.3,-39.23809,85.28, -,9.315441
91.1,5921.008,690.3,-35.66667,85.28, -,9.315441
91.15,5917.282,690.4,-35.66667,85.28, -,9.315441
91.2,5917.282,690.4,-32.09524,85.28, -,9.315441
91.25,5913.559,690.5,-35.61905,85.28, -,9.315441
91.3,5913.559,690.5,-35.61905,85.28, -,9.315441
91.35,5913.559,690.5,-32.04762,85.28, -,9.315441
91.4,5909.836,690.6,-35.57143,85.28, -,9.315441
91.45,5906.111,690.7,-35.52381,85.28, -,9.315441
91.5,5906.111,690.7,-35.52381,85.28, -,9.315441
91.55,5906.111,690.7,-31.95238,85.28, -,9.315441
91.6,5906.111,690.7,-31.95238,85.28, -,9.315441
91.65,5902.389,690.8,-31.90476,85.28, -,9.315441
91.7,5898.666,690.9,-35.42857,85.28, -,9.315441
91.75,5898.666,690.9,-31.85714,85.28, -,9.315441
91.8,5898.666,690.9,-31.85714,85.28, -,9.315441
91.85,5894.944,691,-35.38095,85.28, -,9.315441
91.9,5891.224,691.1,-35.33333,85.28, -,9.315441
91.95,5891.224,691.1,-31.76191,85.28, -,9.315441
92,5887.501,691.2,-31.76191,85.28, -,9.315441
92.05,5887.501,691.2,-31.76191,85.28, -,9.315441
92.1,5883.781,691.3,-35.28571,85.28, -,9.315441
92.15,5883.781,691.3,-35.28571,85.28, -,9.315441
92.2,5880.06,691.4,-35.23809,85.28, -,9.315441
92.25,5880.06,691.4,-35.23809,85.28, -,9.315441
92.3,5876.341,691.5,-35.23809,85.28, -,9.315441
92.35,5876.341,691.5,-35.23809,85.28, -,9.315441
92.4,5876.341,691.5,-35.23809,85.28, -,9.315441
92.45,5872.622,691.6,-35.23809,85.28, -,9.315441
92.5,5868.902,691.7,-35.23809,85.28, -,9.315441
92.55,5868.902,691.7,-35.23809,85.28, -,9.315441
92.6,5868.902,691.7,-35.23809,85.28, -,9.315441
92.65,5865.184,691.8,-38.76191,85.28, -,9.315441
92.7,5865.184,691.8,-35.23809,85.28, -,9.315441
92.75,5861.465,691.9,-35.23809,85.28, -,9.315441
92.8,5861.465,691.9,-35.23809,85.28, -,9.315441
92.85,5857.748,692,-38.76191,85.28, -,9.315441
92.9,5857.748,692,-35.23809,85.28, -,9.315441
92.95,5857.748,692,-31.71428,85.28, -,9.315441
93,5854.032,692.1,-35.23809,85.28, -,9.315441
93.05,5854.032,692.1,-31.71428,85.28, -,9.315441
93.1,5854.032,692.1,-31.71428,85.28, -,9.315441
93.15,5850.313,692.2,-31.71428,85.28, -,9.315441
93.2,5850.313,692.2,-31.71428,85.28, -,9.315441
93.25,5846.598,692.3,-31.71428,85.28, -,9.315441
93.3,5850.313,692.2,-28.19048,85.28, -,9.315441
93.35,5854.032,692.1,-21.14286,85.28, -,9.315441
93.4,5857.748,692,-17.61905,85.28, -,9.315441
93.45,5846.598,692.3,-28.23809,85.28, -,9.315441
93.5,5839.166,692.5,-31.80952,85.28, -,9.315441
93.55,5839.166,692.5,-28.28572,85.28, -,9.315441
93.6,5835.452,692.6,-31.80952,85.28, -,9.315441
93.65,5831.736,692.7,-35.33333,85.28, -,9.315441
93.7,5828.022,692.8,-35.33333,85.28, -,9.315441
93.75,5828.022,692.8,-35.33333,85.28, -,9.315441
93.8,5824.307,692.9,-35.33333,85.28, -,9.315441
93.85,5820.595,693,-38.85714,85.28, -,9.315441
93.9,5820.595,693,-35.33333,85.28, -,9.315441
93.95,5820.595,693,-35.33333,85.28, -,9.315441
94,5816.883,693.1,-38.85714,85.28, -,9.315441
94.05,5813.169,693.2,-38.85714,85.28, -,9.315441
94.1,5813.169,693.2,-38.85714,85.28, -,9.315441
94.15,5813.169,693.2,-38.85714,85.28, -,9.315441
94.2,5809.458,693.3,-38.85714,85.28, -,9.315441
94.25,5805.745,693.4,-42.38095,85.28, -,9.315441
94.3,5805.745,693.4,-38.85714,85.28, -,9.315441
94.35,5802.035,693.5,-45.90476,85.28, -,9.315441
94.4,5802.035,693.5,-49.42857,85.28, -,9.315441
94.45,5798.325,693.6,-56.47619,85.28, -,9.315441
94.5,5798.325,693.6,-45.85714,85.28, -,9.315441
94.55,5798.325,693.6,-38.76191,85.28, -,9.315441
94.6,5798.325,693.6,-38.76191,85.28, -,9.315441
94.65,5798.325,693.6,-35.23809,85.28, -,9.315441
94.7,5794.613,693.7,-35.23809,85.28, -,9.315441
94.75,5790.904,693.8,-35.23809,85.28, -,9.315441
94.8,5790.904,693.8,-35.23809,85.28, -,9.315441
94.85,5787.193,693.9,-35.23809,85.28, -,9.315441
94.9,5783.485,694,-35.23809,85.28, -,9.315441
94.95,5783.485,694,-35.23809,85.28, -,9.315441
95,5783.485,694,-35.23809,85.28, -,9.315441
95.05,5779.778,694.1,-35.23809,85.28, -,9.315441
95.1,5776.068,694.2,-35.23809,85.28, -,9.315441
95.15,5776.068,694.2,-35.23809,85.28, -,9.315441
95.2,5776.068,694.2,-35.23809,85.28, -,9.315441
95.25,5772.361,694.3,-35.23809,85.28, -,9.315441
95.3,5772.361,694.3,-31.71428,85.28, -,9.315441
95.35,5772.361,694.3,-31.71428,85.28, -,9.315441
95.4,5768.653,694.4,-31.71428,85.28, -,9.315441
95.45,5768.653,694.4,-31.71428,85.28, -,9.315441
95.5,5768.653,694.4,-28.19048,85.28, -,9.315441
95.55,5764.947,694.5,-31.71428,85.28, -,9.315441
95.6,5761.241,694.6,-35.23809,85.28, -,9.315441
95.65,5761.241,694.6,-35.23809,85.28, -,9.315441
95.7,5757.534,694.7,-38.76191,85.28, -,9.315441
95.75,5757.534,694.7,-35.23809,85.28, -,9.315441
95.8,5757.534,694.7,-31.71428,85.28, -,9.315441
95.85,5753.829,694.8,-35.23809,85.28, -,9.315441
95.9,5750.123,694.9,-35.23809,85.28, -,9.315441
95.95,5750.123,694.9,-31.71428,85.28, -,9.315441
96,5746.419,695,-35.23809,85.28, -,9.315441
96.05,5746.419,695,-35.23809,85.28, -,9.315441
96.1,5746.419,695,-31.71428,85.28, -,9.315441
96.15,5742.716,695.1,-31.71428,85.28, -,9.315441
96.2,5742.716,695.1,-31.71428,85.28, -,9.315441
96.25,5739.011,695.2,-35.23809,85.28, -,9.315441
96.3,5739.011,695.2,-31.71428,85.28, -,9.315441
96.35,5735.308,695.3,-35.23809,85.28, -,9.315441
96.4,5731.604,695.4,-38.76191,85.28, -,9.315441
96.45,5731.604,695.4,-35.23809,85.28, -,9.315441
96.5,5727.902,695.5,-38.76191,85.28, -,9.315441
96.55,5727.902,695.5,-38.76191,85.1, -,9.315441
96.6,5724.201,695.6,-38.76191,85.1, -,9.315441
96.65,5724.201,695.6,-35.23809,85.1, -,9.315441
96.7,5720.498,695.7,-38.76191,85.1, -,9.315441
96.75,5720.498,695.7,-35.23809,85.1, -,9.315441
96.8,5720.498,695.7,-35.23809,85.1, -,9.315441
96.85,5720.498,695.7,-35.23809,85.1, -,9.315441
96.9,5716.797,695.8,-35.23809,85.1, -,9.315441
96.95,5716.797,695.8,-31.71428,85.1, -,9.315441
97,5713.095,695.9,-35.23809,85.1, -,9.315441
97.05,5713.095,695.9,-31.71428,85.1, -,9.315441
97.1,5709.396,696,-35.23809,85.1, -,9.315441
97.15,5709.396,696,-35.23809,85.1, -,9.315441
97.2,5705.697,696.1,-35.23809,85.1, -,9.315441
97.25,5705.697,696.1,-35.23809,85.1, -,9.315441
97.3,5701.996,696.2,-35.23809,85.1, -,9.315441
97.35,5698.298,696.3,-38.76191,85.1, -,9.315441
97.4,5698.298,696.3,-35.23809,85.1, -,9.315441
97.45,5698.298,696.3,-31.71428,85.1, -,9.315441
97.5,5698.298,696.3,-31.71428,85.28, -,9.315441
97.55,5694.598,696.4,-31.71428,85.28, -,9.315441
97.6,5694.598,696.4,-31.71428,85.28, -,9.315441
97.65,5690.9,696.5,-31.71428,85.28, -,9.315441
97.7,5690.9,696.5,-31.71428,85.28, -,9.315441
97.75,5690.9,696.5,-28.19048,85.28, -,9.315441
97.8,5687.204,696.6,-31.71428,85.28, -,9.315441
97.85,5683.505,696.7,-35.23809,85.28, -,9.315441
97.9,5679.809,696.8,-38.76191,85.28, -,9.315441
97.95,5676.111,696.9,-38.76191,85.28, -,9.315441
98,5672.416,697,-42.28571,85.28, -,9.315441
98.05,5672.416,697,-38.76191,85.28, -,9.315441
98.1,5668.721,697.1,-42.28571,85.28, -,9.315441
98.15,5668.721,697.1,-38.76191,85.28, -,9.315441
98.2,5668.721,697.1,-38.76191,85.28, -,9.315441
98.25,5665.024,697.2,-38.76191,85.28, -,9.315441
98.3,5665.024,697.2,-38.76191,85.28, -,9.315441
98.35,5665.024,697.2,-35.23809,85.28, -,9.315441
98.4,5665.024,697.2,-31.71428,85.28, -,9.315441
98.45,5661.331,697.3,-35.23809,85.28, -,9.315441
98.5,5657.635,697.4,-38.76191,85.28, -,9.315441
98.55,5657.635,697.4,-38.76191,85.1, -,9.315441
98.6,5657.635,697.4,-35.23809,85.1, -,9.315441
98.65,5653.942,697.5,-38.76191,85.1, -,9.315441
98.7,5650.25,697.6,-38.76191,85.1, -,9.315441
98.75,5646.555,697.7,-42.28571,85.1, -,9.315441
98.8,5646.555,697.7,-42.28571,85.1, -,9.315441
98.85,5646.555,697.7,-38.76191,85.1, -,9.315441
98.9,5642.863,697.8,-38.76191,85.1, -,9.315441
98.95,5642.863,697.8,-35.23809,85.1, -,9.315441
99,5639.169,697.9,-35.23809,85.1, -,9.315441
99.05,5639.169,697.9,-31.71428,85.1, -,9.315441
99.1,5635.479,698,-35.23809,85.1, -,9.315441
99.15,5635.479,698,-31.71428,85.1, -,9.315441
99.2,5631.788,698.1,-35.23809,85.1, -,9.315441
99.25,5631.788,698.1,-35.23809,85.1, -,9.315441
99.3,5631.788,698.1,-31.71428,85.1, -,9.315441
99.35,5628.096,698.2,-35.23809,85.1, -,9.315441
99.4,5628.096,698.2,-35.23809,85.1, -,9.315441
99.45,5624.406,698.3,-38.76191,85.1, -,9.315441
99.5,5624.406,698.3,-35.23809,85.1, -,9.315441
99.55,5620.715,698.4,-35.23809,85.1, -,9.315441
99.6,5620.715,698.4,-35.23809,85.1, -,9.315441
99.65,5617.026,698.5,-38.76191,85.1, -,9.315441
99.7,5617.026,698.5,-35.23809,85.1, -,9.315441
99.75,5613.338,698.6,-35.23809,85.1, -,9.315441
99.8,5613.338,698.6,-31.71428,85.1, -,9.315441
99.85,5617.026,698.5,-28.19048,85.1, -,9.315441
99.9,5613.338,698.6,-31.71428,85.1, -,9.315441
99.95,5609.647,698.7,-31.71428,85.1, -,9.315441
100,5609.647,698.7,-31.71428,85.1, -,9.315441
100.05,5605.96,698.8,-31.71428,85.1, -,9.315441
100.1,5602.271,698.9,-35.23809,85.1, -,9.315441
100.15,5602.271,698.9,-31.71428,85.1, -,9.315441
100.2,5598.584,699,-35.23809,85.1, -,9.315441
100.25,5598.584,699,-31.71428,85.1, -,9.315441
100.3,5594.898,699.1,-35.23809,85.1, -,9.315441
100.35,5591.21,699.2,-38.76191,85.1, -,9.315441
100.4,5591.21,699.2,-35.23809,85.1, -,9.315441
100.45,5591.21,699.2,-35.23809,85.1, -,9.315441
100.5,5591.21,699.2,-31.71428,85.1, -,9.315441
100.55,5587.525,699.3,-35.23809,85.1, -,9.315441
100.6,5583.838,699.4,-35.23809,85.1, -,9.315441
100.65,5583.838,699.4,-35.23809,85.1, -,9.315441
100.7,5583.838,699.4,-31.71428,85.1, -,9.315441
100.75,5580.153,699.5,-35.23809,85.1, -,9.315441
100.8,5576.469,699.6,-35.23809,85.1, -,9.315441
100.85,5572.783,699.7,-38.76191,85.1, -,9.315441
100.9,5572.783,699.7,-42.28571,85.1, -,9.315441
100.95,5572.783,699.7,-38.76191,85.1, -,9.315441
101,5572.783,699.7,-35.23809,85.1, -,9.315441
101.05,5572.783,699.7,-35.23809,85.1, -,9.315441
101.1,5572.783,699.7,-31.71428,85.1, -,9.315441
101.15,5580.153,699.5,-21.19048,85.1, -,9.315441
101.2,5576.469,699.6,-24.71428,85.1, -,9.315441
101.25,5565.415,699.9,-31.71428,85.1, -,9.315441
101.3,5565.415,699.9,-31.71428,85.1, -,9.315441
101.35,5561.733,700,-31.71428,85.1, -,9.315441
101.4,5565.415,699.9,-24.66667,85.1, -,9.315441
101.45,5572.783,699.7,-17.66667,85.1, -,9.315441
101.5,5569.1,699.8,-21.19048,85.1, -,9.315441
101.55,5558.051,700.1,-31.71428,85.1, -,9.315441
101.6,5554.367,700.2,-31.71428,85.1, -,9.315441
101.65,5550.686,700.3,-31.71428,85.1, -,9.315441
101.7,5547.003,700.4,-35.23809,85.1, -,9.315441
101.75,5543.323,700.5,-38.76191,85.1, -,9.315441
101.8,5543.323,700.5,-35.23809,85.1, -,9.315441
101.85,5539.643,700.6,-35.23809,85.1, -,9.315441
101.9,5543.323,700.5,-28.19048,85.1, -,9.315441
101.95,5539.643,700.6,-31.71428,85.1, -,9.315441
102,5535.961,700.7,-35.23809,85.1, -,9.315441
102.05,5535.961,700.7,-35.23809,85.1, -,9.315441
102.1,5532.283,700.8,-38.76191,85.1, -,9.315441
102.15,5532.283,700.8,-38.76191,85.1, -,9.315441
102.2,5528.602,700.9,-49.28571,85.1, -,9.315441
102.25,5524.924,701,-49.28571,85.1, -,9.315441
102.3,5524.924,701,-38.76191,85.1, -,9.315441
102.35,5524.924,701,-38.76191,85.1, -,9.315441
102.4,5521.246,701.1,-38.76191,85.1, -,9.315441
102.45,5521.246,701.1,-42.28571,85.1, -,9.315441
102.5,5521.246,701.1,-49.28571,85.1, -,9.315441
102.55,5517.566,701.2,-49.28571,85.1, -,9.315441
102.6,5517.566,701.2,-38.76191,85.1, -,9.315441
102.65,5513.89,701.3,-38.76191,85.1, -,9.315441
102.7,5510.211,701.4,-38.76191,85.1, -,9.315441
102.75,5510.211,701.4,-35.23809,85.1, -,9.315441
102.8,5510.211,701.4,-31.71428,85.1, -,9.315441
102.85,5506.535,701.5,-35.23809,85.1, -,9.315441
